seller_id,business_segment,lead_type,origin,seller_segment_group,is_manufacturer
c7471f493e0cf386881d09659a4a32a4,toys,offline,organic_search,Other,0
74636e24f01da9268b0ed88dacd8513e,toys,online_medium,paid_search,Other,0
2039c5e51785b5dde7cf93ccb3b7be2c,audio_video_electronics,online_beginner,paid_search,Other,0
bb94878eed7bad1bdd88e19f6c322f8e,audio_video_electronics,online_medium,organic_search,Other,0
9ac4f14370b1e24ddc58be041b7f99df,bags_backpacks,online_medium,direct_traffic,Other,0
fe53fc6949a462475c07fcb57ead57ce,home_decor,offline,unknown,Home_Goods,0
a11a0e0ca67423425691db355cff69b0,car_accessories,online_medium,paid_search,Auto,0
89757206b887aed36f3e18d858460fea,bags_backpacks,online_medium,unknown,Other,0
6bd503a8230299c9316fb0f726933927,health_beauty,online_big,paid_search,Health_Beauty,0
3903c788ded8dc03b5ebab37a2f3e9a1,household_utilities,online_big,unknown,Home_Goods,0
837db36e3b34fffca8725343601a74a7,food_drink,industry,unknown,Other,1
62b967c1884c0e9ca8b9dba64be0b136,audio_video_electronics,online_medium,direct_traffic,Other,0
e58a75d874cd483e80fb3ba9aa35db51,health_beauty,online_small,paid_search,Health_Beauty,0
094ced053e257ae8cae57205592d6712,health_beauty,online_medium,direct_traffic,Health_Beauty,0
2bee35533016f9992645dd6df0eca7e4,home_decor,online_medium,organic_search,Home_Goods,0
54583ab379489add547fe47b628db589,baby,online_medium,unknown,Other,0
c846aef46d0aa00378cc6c24fd7fb474,household_utilities,industry,direct_traffic,Home_Goods,1
c092292535a57dacd95a8765f5518f87,construction_tools_house_garden,online_medium,display,Home_Goods,0
00065220becb8785e2cf78355eb9bf68,handcrafted,online_medium,paid_search,Other,0
c70c1b0d8ca86052f45a432a38b73958,health_beauty,online_medium,paid_search,Health_Beauty,0
8ec9a02e1c573e5ebf9133968d9b0042,home_office_furniture,industry,organic_search,Home_Goods,1
a53f60f05f822b5c621a50ff6a5cb362,home_decor,online_big,organic_search,Home_Goods,0
a86bf7a9ba609d0527f10ea8f0a5446c,sports_leisure,offline,unknown,Other,0
88ef59b51bdaa941d10a853429f2b6ce,audio_video_electronics,online_medium,organic_search,Other,0
7d81e74a4755b552267cd5e081563028,construction_tools_house_garden,industry,paid_search,Home_Goods,1
9b1f656ca3060f8af17a50d8a024b533,construction_tools_house_garden,online_medium,organic_search,Home_Goods,0
f50d9d5fa45cba8c1a6b643987810c34,construction_tools_house_garden,online_big,paid_search,Home_Goods,0
f3c747c1913de1af068d8feb79900063,religious,online_small,unknown,Other,0
157497483bb7876340ea4441c9bd1774,pet,industry,organic_search,Other,1
b031973a2fadbc89767531a45ca39e40,health_beauty,offline,unknown,Health_Beauty,0
0255dc67cb6bad298606136951ab1877,computers,online_medium,organic_search,Tech,0
a2d528e2abdf88afe0d245519b3b3d65,car_accessories,industry,email,Auto,1
77a515caa36327151d1cc6c32a9f00e1,stationery,industry,paid_search,Other,1
ba90964cff9b9e0e6f32b23b82465f7b,small_appliances,Unknown,organic_search,Other,0
791a644d62fbd7a1fdabda6fc610bf33,car_accessories,industry,paid_search,Auto,1
df1183c2b82ee7ce304ed60ced00949c,health_beauty,offline,organic_search,Health_Beauty,0
0ffe89723de9b21041556d02e9b21a8b,home_decor,online_medium,unknown,Home_Goods,0
43402bdf22aa2310e8f99e2f94f78628,home_office_furniture,industry,unknown,Home_Goods,1
28f10b1c5e5abb9d4857745bede6147c,audio_video_electronics,online_big,social,Other,0
414cc02d780baaa13439c37bd89641ef,car_accessories,online_medium,paid_search,Auto,0
1961c3e1272bfeceb05d0b78b5bbfdaf,games_consoles,online_medium,unknown,Other,0
68175a6b26cdbc4b3a51ed5353276e4d,home_office_furniture,industry,paid_search,Home_Goods,1
7adbd3210a7b3cc2235e225eef33574d,household_utilities,online_medium,organic_search,Home_Goods,0
0b9164d3b23215d4dfee8a045a3a1b3d,home_decor,offline,other_publicities,Home_Goods,0
7c7d0dee362960b1d9b01fe7284e19ba,home_decor,online_small,social,Home_Goods,0
9f716fbca2fbec913c646e6c60f25b60,health_beauty,industry,unknown,Health_Beauty,1
b8cb8fd0484ee4f796b41e363dcd303d,computers,offline,referral,Tech,0
33cbbec1e7e1044aaf11d152172c776f,household_utilities,online_big,unknown,Home_Goods,0
d82168bc00226dc72728bc957d2539bc,handcrafted,online_small,organic_search,Other,0
97e50a621f8e801f4baf69e08687c192,toys,online_small,social,Other,0
f0ec78809fe0bc3edb11c9fe5b97b059,household_utilities,online_medium,unknown,Home_Goods,0
6ebf4eceee4dd9847201c82e77ef8123,health_beauty,online_beginner,direct_traffic,Health_Beauty,0
02df983480ff75ead8a031a3c7a849ad,phone_mobile,offline,paid_search,Tech,0
594f9aaa48e5bf431f011ddc5669b0d5,bags_backpacks,online_medium,paid_search,Other,0
4675c38ffdf3a0c9e9665f629c5c713b,home_decor,online_medium,paid_search,Home_Goods,0
fb6e76ca64c0cc2c2dee53219e685f4b,games_consoles,online_big,Unknown,Other,0
e504a4e2efaa45cbff7e268a2c58c956,home_decor,industry,organic_search,Home_Goods,1
6b90f847357d8981edd79a1eb1bf0acb,construction_tools_house_garden,online_medium,organic_search,Home_Goods,0
eaeec4fdcdc91ead735718ae9bebcd8e,health_beauty,offline,social,Health_Beauty,0
5a4236931428800e9d9cc04af0987118,household_utilities,online_medium,paid_search,Home_Goods,0
9e96cf88816c531ac19a680a2fdb78a7,home_office_furniture,online_big,organic_search,Home_Goods,0
603bb4eeb3f0927e59e253357a9ca06b,handcrafted,offline,organic_search,Other,0
5e7730e8ae6bffdee755a8d31e6b77a4,small_appliances,industry,paid_search,Other,1
2c2c9832d1bb38c5b0034a3b47d313ee,health_beauty,industry,paid_search,Health_Beauty,1
25ca84afdd32ede184dba55631c55274,computers,online_big,organic_search,Tech,0
08220245c361752c4f7bdc9a39821dbe,car_accessories,online_medium,paid_search,Auto,0
d622a61456dcbf4cc960221e15ac48b7,baby,offline,direct_traffic,Other,0
34fe2ce0770697c1b8b35c13a8e2f7d4,watches,online_beginner,social,Other,0
1832c08bba48a37868d4093259e8c288,home_decor,offline,direct_traffic,Home_Goods,0
d63f306de130e0391d38a792541723b8,car_accessories,online_medium,organic_search,Auto,0
49388b546c8a96b96e9f15b5980b1cd7,bed_bath_table,online_beginner,organic_search,Other,0
596849622429351f47b32e6cae1055ff,phone_mobile,online_medium,unknown,Tech,0
9140ef75cc8211c4035935e80e567204,pet,industry,paid_search,Other,1
7dd3be74c6cd6800d809935ff47bd3bf,health_beauty,offline,Unknown,Health_Beauty,0
5fff4dd813a9fe1ce972a80407e16457,home_decor,online_beginner,unknown,Home_Goods,0
465b4d6f3d04fac8957c6017541df171,health_beauty,online_beginner,unknown,Health_Beauty,0
7614a7c196be837b0eba0a3811e51b29,bed_bath_table,online_big,organic_search,Other,0
63972c86dd9a38da4f3d8b5ccec2ee60,jewerly,offline,organic_search,Other,0
493a261e134421b6d9d997900fa56a5f,construction_tools_house_garden,online_big,unknown,Home_Goods,0
8ff95b78fd27130aef0a3b68b7124c51,party,offline,unknown,Other,0
985c92cc412091f8529c12d7f23d3fef,health_beauty,offline,referral,Health_Beauty,0
76e8c36299440e255379b5fa7f03f272,food_drink,offline,organic_search,Other,0
26677ff8d8321b864317019c728ac010,construction_tools_house_garden,online_medium,email,Home_Goods,0
c7bb64409aa480bb7d0335faaaf3d242,car_accessories,online_big,direct_traffic,Auto,0
1e26c56af8d48424e1df0140a2401f83,construction_tools_house_garden,offline,referral,Home_Goods,0
8c818d927ba4145304edccf74293f8b6,household_utilities,industry,organic_search,Home_Goods,1
daf565f087a52def0fd5c5825b3661bc,home_decor,online_big,organic_search,Home_Goods,0
7ee00840eff17f731c41f35b12184c96,computers,online_beginner,organic_search,Tech,0
9c7fd21e0aa159b20da593371f08ff7c,audio_video_electronics,online_medium,unknown,Other,0
f002671b6ff4042e52a52aaccba44c0e,handcrafted,online_small,paid_search,Other,0
cb141ec6f444a4cb7a2400aaf80b6fc3,health_beauty,online_medium,unknown,Health_Beauty,0
508808d438fe2ff972ed13bb8f4a82e2,home_decor,online_big,social,Home_Goods,0
5084f696554075b9a98403b769f31cd5,home_decor,online_medium,unknown,Home_Goods,0
246eefbebdc0c11402ec404e1589de43,health_beauty,online_small,unknown,Health_Beauty,0
41da412d33e8da4f22baf55cb1bde82c,food_supplement,industry,paid_search,Other,1
8c4e430c5e662c328d3c84d334871709,pet,online_beginner,social,Other,0
cfe94489ddd337d1e29e12f2a7205d10,construction_tools_house_garden,online_medium,unknown,Home_Goods,0
c611f4ce9ce875bcc063fa97fd4d7d12,construction_tools_house_garden,online_medium,Unknown,Home_Goods,0
376643e536ea9ab265065925112a876a,household_utilities,industry,organic_search,Home_Goods,1
b28c0625f1f26655cfa0f370be1164ac,food_supplement,online_medium,paid_search,Other,0
196964603e568f36848694f9274a2acd,music_instruments,online_small,unknown,Other,0
189ca3538ce9f920cacf0f982cbe223b,stationery,online_medium,paid_search,Other,0
7877194d40c496d36a88ae5957c5e7d1,car_accessories,industry,direct_traffic,Auto,1
9ffca1681e7428db3d75eb4b69ee9599,health_beauty,online_medium,organic_search,Health_Beauty,0
382229d1e840115ffe3dbf5ff460e417,household_utilities,online_big,organic_search,Home_Goods,0
5bc24d989e71e93c33e50a7782431b0e,car_accessories,online_medium,paid_search,Auto,0
5e063e85d44b0f5c3e6ec3131103a57e,health_beauty,online_big,organic_search,Health_Beauty,0
164471825a8de8c31eb8cb9375b27243,computers,online_medium,unknown,Tech,0
bd585fa4d871cd7600ec8a2b90c57a4e,car_accessories,online_medium,paid_search,Auto,0
698f5fa55a5f73d0740e9d9a773e8093,health_beauty,offline,paid_search,Health_Beauty,0
0f5f7caa3e6a2b466fabe6bfaf25b06b,audio_video_electronics,online_medium,paid_search,Other,0
e1dc0754bada9ee4cfe9713f22f61292,toys,online_medium,organic_search,Other,0
e58a5b390e28abc0b216cfb0e07d27d7,bags_backpacks,online_medium,organic_search,Other,0
588e81a6924bcffd4e366453885e72b1,audio_video_electronics,online_medium,paid_search,Other,0
aae5e7b457a3c72ee230a47d98fceda5,bed_bath_table,industry,paid_search,Other,1
dfa0c4c6229ab200a4a1336b4d7128ff,home_decor,online_medium,paid_search,Home_Goods,0
a31ed365258882cc2a1e25d6710704ea,audio_video_electronics,online_medium,social,Other,0
53088c75f948b48a7ece173ac17f0c12,health_beauty,offline,unknown,Health_Beauty,0
eada4a0629faf243de4159916c10cd1a,health_beauty,online_big,other_publicities,Health_Beauty,0
0c1d290fe8e252b31ebc2ead30634efc,health_beauty,online_medium,organic_search,Health_Beauty,0
c33e6d3ad32fd5bec1b0f2522f668213,other,other,organic_search,Other,0
fd5564b7d093f9d64d1a5f223dfe43bc,car_accessories,offline,unknown,Auto,0
2e311c110b108aece4a48ab7165f28b3,household_utilities,online_medium,referral,Home_Goods,0
da43bc6766501a2ad1aba35b09b7c9ac,watches,offline,organic_search,Other,0
4a4da369ad50f14d48337aa52eb826f5,health_beauty,online_medium,Unknown,Health_Beauty,0
05e107217c7266362fd44b75b2cd4cc4,stationery,online_medium,organic_search,Other,0
7f49fc7a8336278ab1287ed28d565258,food_supplement,industry,unknown,Other,1
c510bc1718f0f2961eaa42a23330681a,baby,online_big,unknown,Other,0
ae1e6f638fc33a9cdbc2871bf60c6635,home_decor,online_medium,direct_traffic,Home_Goods,0
4c1c7281388a33dd06daac44f9fadbd1,stationery,online_medium,social,Other,0
85ecf03781da592876b7844acc1b729f,health_beauty,online_medium,organic_search,Health_Beauty,0
968268a686aa05d1f529fb07dff08130,stationery,online_big,referral,Other,0
ae0728a2cb289dec6d1ceb0b7d6b82c5,health_beauty,online_medium,paid_search,Health_Beauty,0
8cd5c90bb5fe7f2d779c81bfd6d9ffcf,health_beauty,online_medium,paid_search,Health_Beauty,0
2d2f1c1a4f518137df3e4d8d5f57beae,health_beauty,online_beginner,organic_search,Health_Beauty,0
106ebccfb024488d2dd7aac29c9a20a3,computers,online_beginner,organic_search,Tech,0
e250d617a0ad591ba9bd663e584a895d,home_decor,online_beginner,organic_search,Home_Goods,0
1ab0c07336fcfada1d031cf1c9718ca7,health_beauty,online_big,organic_search,Health_Beauty,0
53be10ff134691e94a4089b41c75874f,construction_tools_house_garden,online_small,Unknown,Home_Goods,0
aa3d06427142ec11df8f7df0e159b71a,household_utilities,industry,organic_search,Home_Goods,1
50ca38cf4312fde2e0d35f6169208b54,home_decor,offline,email,Home_Goods,0
7c51de0ab286204ce75ff42bf7c10d92,food_supplement,online_medium,direct_traffic,Other,0
6a53b90c3ad9e0b56d9fe5c69165fff5,fashion_accessories,online_medium,organic_search,Other,0
e10575e8e45d5d8cedfc60d838ac286b,gifts,online_medium,unknown,Other,0
11742f81550ac064cc9a40f67151d9ad,home_appliances,online_medium,paid_search,Home_Goods,0
429e2324ee8c0a95b565f78b465e8a07,fashion_accessories,online_beginner,email,Other,0
e94b64dc6979b302a5a5be1662c83bb6,home_decor,online_medium,organic_search,Home_Goods,0
52c53edae0e04256ecf6c407608e7e09,stationery,industry,unknown,Other,1
45a9bd664803609f452cce925e21d24d,car_accessories,online_big,organic_search,Auto,0
1444c08e64d55fb3c25f0f09c07ffcf2,car_accessories,online_beginner,organic_search,Auto,0
99d4602ff2c719a03c6d8df853ebedf8,household_utilities,industry,paid_search,Home_Goods,1
d449188091598bf0dbd32c312570f168,audio_video_electronics,offline,social,Other,0
a267686cbbbfe674d0834d3ad95df5bb,health_beauty,industry,unknown,Health_Beauty,1
9f15313cc96cd611d45e63eab4170bf1,car_accessories,online_medium,social,Auto,0
a1617fea9bff799a4d5b3db7a7baa713,audio_video_electronics,online_medium,social,Other,0
5f57db27027655e6c6a391601daa0258,household_utilities,online_medium,paid_search,Home_Goods,0
eb9267cccc90f1b49c8d2f9887c7dd97,sports_leisure,online_medium,organic_search,Other,0
abbc2aa191ecd8fbb5be1701d7bb6ef4,sports_leisure,offline,organic_search,Other,0
ce616e1913288884e7742faac9d981db,construction_tools_house_garden,online_big,direct_traffic,Home_Goods,0
65b6aa01895e9ddce79b482da06dda9d,toys,online_medium,unknown,Other,0
8ed21f7ffec3a30e915d8e85eb3c4f72,bed_bath_table,online_medium,paid_search,Other,0
6a87cbc1ebb8046bb3a851059feb6df3,home_decor,online_beginner,organic_search,Home_Goods,0
88cf19ec1fc2c58f161aee259d57142c,household_utilities,online_big,organic_search,Home_Goods,0
1c16af6213cf83914774c6490065da81,bed_bath_table,online_medium,unknown,Other,0
0b1ca3ef18a63d7eb0c8897fa0849c08,health_beauty,industry,organic_search,Health_Beauty,1
f3c38ab652836d21de61fb8314b69182,computers,online_small,paid_search,Tech,0
d598f929fc44e1e38678e7f47250ec04,car_accessories,industry,organic_search,Auto,1
f1fd6779d8d9afe83f4135a22903f22b,pet,industry,unknown,Other,1
36637850ddda5031f5bcf5499dd955a3,household_utilities,online_medium,unknown,Home_Goods,0
134c69b4dff67e40a022dd8bf81e002e,construction_tools_house_garden,offline,paid_search,Home_Goods,0
34f563c82a85b99ae9e6d60db5fc2e28,audio_video_electronics,online_medium,organic_search,Other,0
a7a9b880c49781da66651ccf4ba9ac38,bed_bath_table,offline,paid_search,Other,0
bf1f3d5402ed867f05bed505a3b2a05a,sports_leisure,offline,unknown,Other,0
ba87e2cbb33c1412290b8ccc37301672,food_drink,industry,Unknown,Other,1
28872dc528e978a639754bc8c2ce5a4c,household_utilities,online_medium,paid_search,Home_Goods,0
758fbe94c656fc484d204e7d60808484,construction_tools_house_garden,online_medium,direct_traffic,Home_Goods,0
64c9a1db4e73e19aaafd3286dc448c96,household_utilities,online_medium,organic_search,Home_Goods,0
271c58a1d139c45eaf3316107c6d3a3b,bags_backpacks,online_beginner,organic_search,Other,0
6548c2550b6e2d8f18053216e1c7b6f3,household_utilities,online_medium,organic_search,Home_Goods,0
41b14765bd56c8ad10971074380f9c0c,computers,industry,paid_search,Tech,1
85222e25007ce95bf79c00f643d1e436,health_beauty,offline,organic_search,Health_Beauty,0
6eeed17989b0ae47c9f11ece6f38ea90,car_accessories,online_medium,unknown,Auto,0
e5d7bbbca541b3b39e1649f94074b963,health_beauty,online_big,Unknown,Health_Beauty,0
843c73eda46e28b278031033b616bc8e,home_decor,industry,paid_search,Home_Goods,1
876300c1c122f7fafd3ba74a478221f4,audio_video_electronics,online_medium,paid_search,Other,0
8f28d70a98ca556691300d08ebdddc88,home_decor,online_big,paid_search,Home_Goods,0
99cd94252748d2bdde08e17858233602,pet,online_medium,social,Other,0
6f83d9e4da896daae20b9b6b2d3ff8d2,household_utilities,industry,organic_search,Home_Goods,1
e6341a38a2e15b8834ac0410015547e4,health_beauty,industry,unknown,Health_Beauty,1
0b7589387392dd2e2458f86606aa2a99,car_accessories,online_medium,organic_search,Auto,0
dc50afafdfa325eadc890c7fa42a8f4e,audio_video_electronics,online_big,Unknown,Other,0
75e645bd511287258a5afc20acd4e338,bags_backpacks,offline,social,Other,0
af3ef48d0e13835e529c29ac573c63e5,pet,online_top,unknown,Other,0
535bf14f36346c7f59d87cece104d70c,home_decor,online_medium,paid_search,Home_Goods,0
7e165d0fd266781dbf944faf150e265b,home_decor,online_big,organic_search,Home_Goods,0
da3b4c4b11a5be0f29634d1e6bb7dce0,health_beauty,online_medium,direct_traffic,Health_Beauty,0
5dc203c7b84a0e71e878a179de05fb9a,construction_tools_house_garden,industry,organic_search,Home_Goods,1
710b15ab273348b3db04d636937061c3,household_utilities,online_medium,unknown,Home_Goods,0
88cd3681e0a2ba85e190f7d817629c4c,car_accessories,online_big,paid_search,Auto,0
b586cd24c010a13916af621b0325fbba,home_decor,online_beginner,organic_search,Home_Goods,0
fe3d2c21fe1b15298d60a0792621ddf8,car_accessories,industry,organic_search,Auto,1
6836558ca75302628900564ce7c67cf9,fashion_accessories,online_top,organic_search,Other,0
7c8a7bb451a5a4e8813352670a8b9a22,household_utilities,online_medium,paid_search,Home_Goods,0
df6a52d41f39ce14aa6df3af06e98e71,health_beauty,online_medium,direct_traffic,Health_Beauty,0
6cbd0872de0e3e92a1b90f229aac6e61,home_decor,online_medium,unknown,Home_Goods,0
d566c37fa119d5e66c4e9052e83ee4ea,sports_leisure,online_big,organic_search,Other,0
e116c7455dd26a4d8c3e92532583905f,health_beauty,online_big,unknown,Health_Beauty,0
611aa09794938387efe774f5abf64c03,home_decor,online_medium,organic_search,Home_Goods,0
bf00385a5f7fc1ef39a13c2e9ee50a5f,audio_video_electronics,online_big,social,Other,0
27bcbf1bcae4a9c14c54627933160f37,home_decor,industry,organic_search,Home_Goods,1
dbc7e4c98a58fa8731412f4da2f43cb4,household_utilities,online_beginner,paid_search,Home_Goods,0
7aa286758114fcd93df587a1e23301ed,handcrafted,online_medium,organic_search,Other,0
818d9691c76fabaf6b491f6a9baefad9,home_decor,online_big,organic_search,Home_Goods,0
a46cc8988e2dc21616cc0b2cec80be4b,construction_tools_house_garden,industry,unknown,Home_Goods,1
bb2eca0468c9088bd9a146c8d6c72e0b,construction_tools_house_garden,online_beginner,organic_search,Home_Goods,0
623ad9d0c1e14bb5464a8c72bff7b4af,household_utilities,online_big,paid_search,Home_Goods,0
639541c9c4a8a5b34424cac6f81f6be7,phone_mobile,online_medium,unknown,Tech,0
649d307ba392e2cc6cedc7888f51923d,car_accessories,offline,unknown,Auto,0
fadb07c842a2aef5d5a676b85f220e71,sports_leisure,online_medium,unknown,Other,0
3786da2e9afd5d55617521bd1685dec0,toys,online_medium,organic_search,Other,0
b7bff8fe73a12a5e844c7d83ee1202ff,small_appliances,online_small,paid_search,Other,0
09175f552e7526624e8100bdc8d0c92d,food_drink,offline,social,Other,0
a64e44665225d19dfc0277eeeaaccc57,food_supplement,online_medium,unknown,Other,0
6b3bd31ad8fcda4b2635ec9f3ff2ecdf,food_supplement,online_small,paid_search,Other,0
a84e05448dd8286412b96fddf603db26,sports_leisure,online_medium,unknown,Other,0
213fafb0ca06fb3d5886579c2565791b,audio_video_electronics,online_big,Unknown,Other,0
2a17b229ca84523393b003b7e0bfae63,toys,online_small,organic_search,Other,0
e0a3c37054ade6478d923a6efc10f308,baby,online_beginner,paid_search,Other,0
8fb67a334bacec338885b4e9e1708073,home_decor,online_medium,paid_search,Home_Goods,0
4a23adac87cf538689fa600d976f78b2,health_beauty,industry,paid_search,Health_Beauty,1
76ea5315acb3f5f7ade3cd261faf922a,car_accessories,online_big,paid_search,Auto,0
741eb1606348f827baeb4c099fcf1bdd,food_supplement,offline,organic_search,Other,0
f88adb15807168d3c43d71021090ce4a,gifts,online_medium,paid_search,Other,0
a359ed4a476430e29909d1415ecacb1d,home_decor,online_medium,Unknown,Home_Goods,0
54c04bdb5ec46762f8f08c7e8f86ed4a,food_supplement,online_medium,organic_search,Other,0
8476243f92442881ddd5b578975cf115,audio_video_electronics,online_big,unknown,Other,0
09bad886111255c5b5030314fc7f1a4a,handcrafted,offline,unknown,Other,0
8b286dd43c391bc2d763668067eca963,food_supplement,industry,organic_search,Other,1
07a9a154056e210f17bbacd5e30c024c,bed_bath_table,industry,unknown,Other,1
f0418a194da21de7cd01336b10be11a7,construction_tools_house_garden,industry,social,Home_Goods,1
fcc29f9f37cfd89db0038d8de7f97f08,sports_leisure,online_big,organic_search,Other,0
01266d4c46afa519678d16a8b683d325,construction_tools_house_garden,online_small,unknown,Home_Goods,0
297be0a3c196d803e4e4f013432be4e1,home_decor,online_beginner,social,Home_Goods,0
9ba337a47628f9761b6bb3939a3f97a9,home_decor,industry,direct_traffic,Home_Goods,1
1a47a5831effd926ad6bee7ab8beb86c,home_decor,online_medium,organic_search,Home_Goods,0
1cd757f0f38c0847a2f05717d18b8d92,computers,industry,social,Tech,1
9cf787a239c1aa29dbd76f153dc13f9a,fashion_accessories,online_medium,unknown,Other,0
1a932caad4f9d804097d7f8e615baed1,construction_tools_house_garden,industry,unknown,Home_Goods,1
b2d462f41b6b46b0569b20a8a4ebfcae,health_beauty,online_medium,paid_search,Health_Beauty,0
7e1f0755f1c75e301dfa37c21fd01efe,other,other,paid_search,Other,0
ae9cf62cf691b753d4f0d3d40731cc3c,health_beauty,online_medium,paid_search,Health_Beauty,0
0cab2da43793a6f3c5ed8514c5f54627,bags_backpacks,offline,Unknown,Other,0
0d7d5bca59d45d750fb7913b974e9d08,construction_tools_house_garden,online_big,unknown,Home_Goods,0
708cc2c4ffdd3307d5cdee0d7387307b,audio_video_electronics,online_medium,paid_search,Other,0
7210cd29727d674c00741e5e387b3ccd,car_accessories,online_medium,social,Auto,0
05a48cc8859962767935ab9087417fbb,fashion_accessories,online_beginner,unknown,Other,0
c65fb4ec11e8d18c95ef150885418aea,household_utilities,online_beginner,social,Home_Goods,0
3ffabd7292c755d5cebe5b2d6350b850,phone_mobile,online_big,paid_search,Tech,0
9d681c7e12db302cb261e721040dde65,sports_leisure,online_small,organic_search,Other,0
d984b175957d0e67bc5bf232285ac792,books,online_medium,organic_search,Other,0
f4d969837a2957bb052a71af7d39fc91,bed_bath_table,online_beginner,other,Other,0
f1340f6d3347d9fae747fc3d236a2e41,car_accessories,online_medium,organic_search,Auto,0
4eeb99008a0f59d2c7759c59f9a346eb,audio_video_electronics,online_medium,paid_search,Other,0
c013e57c075a06e5b5c48ee03c525719,pet,online_medium,social,Other,0
b9ec22de23f18567de0e09d776ca0309,stationery,online_medium,unknown,Other,0
f46490624488d3ff7ce78613913a7711,health_beauty,online_big,other,Health_Beauty,0
7bfe1c6d7a61cccc48bbbebe206390a9,household_utilities,online_medium,paid_search,Home_Goods,0
a9f81449e8f8a47f6c67e5a43b40ed04,food_drink,industry,unknown,Other,1
7c9130f5f3729edd32aa059141d92484,computers,Unknown,organic_search,Tech,0
2a1a7b9bb186aba4e126ec76f9607237,computers,offline,display,Tech,0
eeb3e4d4f423780ab2acfe23ea0d5e49,food_supplement,online_small,paid_search,Other,0
b6392ab5fdb153fb3c6c7c0e174cdc29,audio_video_electronics,online_medium,organic_search,Other,0
33dd941c27854f7625b968cc6195a552,household_utilities,online_medium,email,Home_Goods,0
c70a353f02429c00775a46a75fb787da,health_beauty,online_medium,social,Health_Beauty,0
4fe2f67634d00c021aa01f96b6f2d68e,food_supplement,online_small,organic_search,Other,0
b21768cfefb49b94e9bcd38037e93d1f,car_accessories,online_medium,organic_search,Auto,0
bfcc27719640628da877db48b672b169,home_decor,offline,organic_search,Home_Goods,0
4a82eab98441aeb64566e2776c1fb2b6,construction_tools_house_garden,online_big,organic_search,Home_Goods,0
55031883943971ca22db6894574cfe2c,computers,online_medium,paid_search,Tech,0
c0e933c238e41f0cd459d6025ee9b364,pet,online_beginner,social,Other,0
1bba9c94eb5c4e82fba9f7286fe81025,household_utilities,industry,direct_traffic,Home_Goods,1
